krs,status_code,error,name_discovery,source_codes
0000425530,204,not_found_or_deregistered,WIELKOPOLSKI FUNDUSZ HIPOTECZNY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWO-AKCYJNA,16.10.Z:main
0000425615,204,not_found_or_deregistered,PRZEDSIĘBIORSTWO BUDOWNICTWA TECHNICZNEGO APEX SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000425672,204,not_found_or_deregistered,INTERBUD INVEST SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000425681,204,not_found_or_deregistered,BUDIZOL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ PROGRESS 3 SPÓŁKA KOMANDYTOWO-AKCYJNA,16.10.Z:main
0000425777,204,not_found_or_deregistered,KA-CZMAREK SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWO-AKCYJNA,16.10.Z:main
0000425851,204,not_found_or_deregistered,ENERE AGRO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000426039,204,not_found_or_deregistered,GOOD WAY BUSINESS CONSULTING SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000426225,204,not_found_or_deregistered,"ADAM I JÓZEF PIEKARCZYK, PAWEŁ KOZAK SPÓŁKA JAWNA",16.10.Z:main
0000426598,204,not_found_or_deregistered,"""ŻWIGIEL"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000426748,204,not_found_or_deregistered,ENERE BIO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000426756,204,not_found_or_deregistered,ZALAVES SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000426787,204,not_found_or_deregistered,OGÓLNOPOLSKA SIEĆ HURTOWANI BUDOWLANYCH SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,16.10.Z:main
0000426789,204,not_found_or_deregistered,FIS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000427046,204,not_found_or_deregistered,"""JOANNA"" JAN I JOANNA GRYKO SPÓŁKA JAWNA",16.10.Z:main
0000427336,204,not_found_or_deregistered,GERDA POLSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000427414,204,not_found_or_deregistered,MAZURY EC0-ENERGY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000427445,204,not_found_or_deregistered,DMW GROUP SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000427462,204,not_found_or_deregistered,EB SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000427468,204,not_found_or_deregistered,"""FALCON LOGISTYKA PALET SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA""",16.10.Z:main
0000427602,204,not_found_or_deregistered,ALFA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000427662,204,not_found_or_deregistered,"GRUPA PRODUCENTÓW ""ZIOŁOFARM"" DOBRZYCA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000427905,204,not_found_or_deregistered,OMEGA PLUS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000427912,204,not_found_or_deregistered,SAFEWORK SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWO-AKCYJNA,16.10.Z:main
0000428115,204,not_found_or_deregistered,JOBALATON SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000428611,204,not_found_or_deregistered,"""OMNIBOX"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000428825,204,not_found_or_deregistered,BIOBUD SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000429025,204,not_found_or_deregistered,VENI VIDI VICI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000429277,204,not_found_or_deregistered,STM ETYL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000429446,204,not_found_or_deregistered,CENTRUM EKOLOGICZNEGO BUDOWNICTWA MIESZKANIOWEGO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,16.10.Z:main
0000429464,204,not_found_or_deregistered,GAS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000429473,204,not_found_or_deregistered,"OGÓLNOPOLSKA SPÓŁDZIELNIA SOCJALNA ""EURO-POL""",16.10.Z:main
0000429583,204,not_found_or_deregistered,STP&DIN CHEMICALS S. STAJERSKI WEST SPÓŁKA KOMANDYTOWA,16.10.Z:main
0000429586,204,not_found_or_deregistered,"ISMAEL JAN SZENKLER, OTYLIA PARCZEWSKA SPÓŁKA JAWNA",16.10.Z:main
0000429854,204,not_found_or_deregistered,ART POLONIA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000429972,204,not_found_or_deregistered,FAMBUD SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000430064,204,not_found_or_deregistered,"""EKO-KARBON"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000430142,204,not_found_or_deregistered,MCM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000430247,204,not_found_or_deregistered,FAMBUD BIS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000430264,204,not_found_or_deregistered,BLUE NET SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000430720,204,not_found_or_deregistered,OKTAL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000430940,204,not_found_or_deregistered,AMT EKOL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000431024,204,not_found_or_deregistered,PROFIDO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000431037,204,not_found_or_deregistered,KINYAGI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000431266,204,not_found_or_deregistered,ECO-WATT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000431589,204,not_found_or_deregistered,CZARNY KORMORAN SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000431642,204,not_found_or_deregistered,"""HANDLO-DREW"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000431868,204,not_found_or_deregistered,FIRMA PRODUKCYJNO HANDLOWA AGRO-MASA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000432140,204,not_found_or_deregistered,FRAMA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000432152,204,not_found_or_deregistered,SKI & SUN SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,16.10.Z:main
0000432244,204,not_found_or_deregistered,"""MARAM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA""",16.10.Z:main
0000432288,204,not_found_or_deregistered,OKTALEN SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000432309,204,not_found_or_deregistered,RYBITWA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000432318,204,not_found_or_deregistered,EXIMBIO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000432381,204,not_found_or_deregistered,GLOBAL-HER SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,16.10.Z:main
0000432805,204,not_found_or_deregistered,W.E.L. GARANT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000432893,204,not_found_or_deregistered,TRYTON SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000433196,204,not_found_or_deregistered,FREESTONE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000433327,204,not_found_or_deregistered,JANNBUD SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000433451,204,not_found_or_deregistered,"""LIGNAPOL"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000433703,204,not_found_or_deregistered,MARECKI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ W ORGANIZACJI SPÓŁKA KOMANDYTOWO-AKCYJNA,16.10.Z:main
0000434074,204,not_found_or_deregistered,ACOUSTICITY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,16.10.Z:main
0000434252,204,not_found_or_deregistered,CJ SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000434616,204,not_found_or_deregistered,FAMBUD SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWO-AKCYJNA,16.10.Z:main
0000434647,204,not_found_or_deregistered,BETA - MEBLE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,16.10.Z:main
0000434703,204,not_found_or_deregistered,IKH SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000434921,204,not_found_or_deregistered,ORLEAN PL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000434981,204,not_found_or_deregistered,MK CONNECT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000435006,204,not_found_or_deregistered,PORTA KMI POLAND SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWO - AKCYJNA,16.10.Z:main
0000435048,204,not_found_or_deregistered,"""HYDROBUDOWA BAŁTYK"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000435124,204,not_found_or_deregistered,UNICOMOBILE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000435271,204,not_found_or_deregistered,MBN-INBUD SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000435313,204,not_found_or_deregistered,TDW SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWO-AKCYJNA,16.10.Z:main
0000435504,204,not_found_or_deregistered,GAYAN SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000435582,204,not_found_or_deregistered,"""NSPA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000435834,204,not_found_or_deregistered,NOWITEX SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000435846,204,not_found_or_deregistered,"ZAKŁAD DRZEWNY ""FOREST PRIM"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000435864,204,not_found_or_deregistered,SAPFIR SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000435929,204,not_found_or_deregistered,ANDRZEJ PASZENDA ZUPIL SPÓŁKA JAWNA,16.10.Z:main
0000435981,204,not_found_or_deregistered,MBCM SPÓŁKA AKCYJNA,16.10.Z:main
0000436019,204,not_found_or_deregistered,EX CORDE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000436330,204,not_found_or_deregistered,BIOHEAT TECHNOLOGY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000436358,204,not_found_or_deregistered,JAZBUD MM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000436377,204,not_found_or_deregistered,MONOLIT SYSTEMY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000436562,204,not_found_or_deregistered,LTD SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,16.10.Z:main
0000436606,204,not_found_or_deregistered,MURAPOL GARBARNIA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000437021,204,not_found_or_deregistered,INVEST-BIURO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000437052,204,not_found_or_deregistered,BIONOVA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000437115,204,not_found_or_deregistered,AZIS ETRADE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000437201,204,not_found_or_deregistered,FAMBUD TOMASZ ŁAJKO SPÓŁKA KOMANDYTOWA,16.10.Z:main
0000437228,204,not_found_or_deregistered,PURE ENERGY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000437237,204,not_found_or_deregistered,BM DEVELOPMENT PARTNERS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000437331,204,not_found_or_deregistered,SUPER TRAVEL GROUP SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000437546,204,not_found_or_deregistered,PLATINE COSMETICS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000438201,204,not_found_or_deregistered,SPÓŁDZIELNIA SOCJALNA LEPSZA PRZYSZŁOŚĆ,16.10.Z:main
0000438207,204,not_found_or_deregistered,AGENER SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000438241,204,not_found_or_deregistered,VOLTAIKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000438329,204,not_found_or_deregistered,PRIME CONSULTING GROUP SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000438526,204,not_found_or_deregistered,PLATINE COSMETICS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,16.10.Z:main
0000438681,204,not_found_or_deregistered,MAJESTIC NORTH FLOORS INC. SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000438930,204,not_found_or_deregistered,INVESTPOL 700 SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000439051,204,not_found_or_deregistered,FRISE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000439651,204,not_found_or_deregistered,ADEPT 1 SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000439990,204,not_found_or_deregistered,KM IMPRESSIO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000440010,204,not_found_or_deregistered,WIETECHA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000440035,204,not_found_or_deregistered,NAVIGAR SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,16.10.Z:main
0000440233,204,not_found_or_deregistered,POLAND GROUP SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000440254,204,not_found_or_deregistered,AURA POLSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000440345,204,not_found_or_deregistered,AMS INVEST SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000440680,204,not_found_or_deregistered,PLIT GENERAL TRADE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000440855,204,not_found_or_deregistered,"FABRYKA MEBLI ""DREWMIX"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000441097,204,not_found_or_deregistered,FABRYKA OSI NAPĘDOWYCH - SKB SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWO-AKCYJNA,16.10.Z:main
0000441146,204,not_found_or_deregistered,"""DPK SOLAR ROBERT DŁUGOZIMA"" SPÓŁKA KOMANDYTOWA",16.10.Z:main
0000441297,204,not_found_or_deregistered,CTK ENERGIA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000441489,204,not_found_or_deregistered,TEIJO - TALO POLSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000441755,204,not_found_or_deregistered,HANTAR SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000441955,204,not_found_or_deregistered,MARKET - DETAL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWO - AKCYJNA (DAWNIEJ POLOMARKET - DETAL SP. Z O.O.),16.10.Z:main
0000442000,204,not_found_or_deregistered,GRI-GLES SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,16.10.Z:main
0000442006,204,not_found_or_deregistered,KASPER WOJCIECH KASPROWICZ SPÓŁKA JAWNA,16.10.Z:main
0000442057,204,not_found_or_deregistered,MEBLE GABI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWO - AKCYJNA,16.10.Z:main
0000442163,204,not_found_or_deregistered,"WIELOBRANŻOWA SPÓŁDZIELNIA SOCJALNA ""ALTERNATYWA""",16.10.Z:main
0000442285,204,not_found_or_deregistered,INDEXMETROPOLIS INWESTYCJE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWO-AKCYJNA,16.10.Z:main
0000442392,204,not_found_or_deregistered,DUO SYSTEMS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000442416,204,not_found_or_deregistered,M3M GROUP SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000442461,204,not_found_or_deregistered,UKPOL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000442502,204,not_found_or_deregistered,FREE-PRO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000442761,204,not_found_or_deregistered,INTER-CORPORATION SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000442794,204,not_found_or_deregistered,"ZAKŁAD PRZETWÓRSTWA DREWNA ""ZUZIAK"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000442818,204,not_found_or_deregistered,"""WLM PROMAX"" SPÓŁKA JAWNA G.LUTYŃSKI, J.MALINOWSKI",16.10.Z:main
0000443123,204,not_found_or_deregistered,STAPOKRAFT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000443382,204,not_found_or_deregistered,"""TEMAX"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000443526,204,not_found_or_deregistered,MM GRAND SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000443531,204,not_found_or_deregistered,"SPÓŁDZIELNIA SOCJALNA ""TIP TOP""",16.10.Z:main
0000443738,204,not_found_or_deregistered,"FUNDACJA ""LATARNIA""",16.10.Z:main
0000443809,204,not_found_or_deregistered,"""KB2"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000443994,204,not_found_or_deregistered,"KRUSZMAT-BETON A. PELC, L. PELC, Z. MURIAS SPÓŁKA JAWNA",16.10.Z:main
0000444239,204,not_found_or_deregistered,MASTIC SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000444326,204,not_found_or_deregistered,LONGINUS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,16.10.Z:main
0000444485,204,not_found_or_deregistered,"""J&P PROPINUS"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000444714,204,not_found_or_deregistered,BILM2012 SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000444876,204,not_found_or_deregistered,INTERSUNBUD SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000444971,204,not_found_or_deregistered,PRO NATUR SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000445142,204,not_found_or_deregistered,MARLONE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000445143,204,not_found_or_deregistered,PRESTONE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000445300,204,not_found_or_deregistered,MONOLIT ECO SYSTEM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000445333,204,not_found_or_deregistered,STUDNIA POLIMER SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000445609,204,not_found_or_deregistered,"""OTTIMO SYSTEMS"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWO-AKCYJNA",16.10.Z:main
0000445756,204,not_found_or_deregistered,VAP WARSZAWA 3 SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000445791,204,not_found_or_deregistered,VAP WARSZAWA 3 SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,16.10.Z:main
0000446248,204,not_found_or_deregistered,STELMET II SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWO-AKCYJNA,16.10.Z:main
0000446764,204,not_found_or_deregistered,JACOPO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000447003,204,not_found_or_deregistered,RED NAVAHO POLSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000447078,204,not_found_or_deregistered,WIET-POL PRZEDSIĘBIORSTWO PRODUKCYJNO-HANDLOWO-USŁUGOWE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000447156,204,not_found_or_deregistered,INTERWORK SERVICE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000447233,204,not_found_or_deregistered,WFH 15 SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000447314,204,not_found_or_deregistered,GTSK SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000447330,204,not_found_or_deregistered,AT-BM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000447428,204,not_found_or_deregistered,INVENTIA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000448076,204,not_found_or_deregistered,GENERGY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000448185,204,not_found_or_deregistered,INSTYTUT BADAWCZY STARY JAWORÓW SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000448218,204,not_found_or_deregistered,FMCG POLAND SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000448490,204,not_found_or_deregistered,"""ROL-POL"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000448635,204,not_found_or_deregistered,DEVELOPMENT TRADING COMPANY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000448755,204,not_found_or_deregistered,RADELLI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000448784,204,not_found_or_deregistered,AP SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000448786,204,not_found_or_deregistered,NETREXON SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000448958,204,not_found_or_deregistered,"""JANTAR LOGISTYKA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000450004,204,not_found_or_deregistered,POZPALL RECYKLING SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000450049,204,not_found_or_deregistered,TKM RECYKLING POLSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,16.10.Z:main
0000450362,204,not_found_or_deregistered,VERSO KOMFORTOWE MEBLE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000450372,204,not_found_or_deregistered,LUXURY HOUSE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
0000450539,204,not_found_or_deregistered,TRADEX AUTO POLAND SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,16.10.Z:main
