krs,name_discovery,nip_discovery,regon_discovery,city_discovery,status_discovery,discovery_sources
0000340404,"""DOM - DMB"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000299542,"""DOM I OGRÓD MARTA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,LIQUIDATION,16.10.Z:main
0000299542,"""DOM I OGRÓD MARTA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,LIQUIDATION,16.10.Z:main
0000299542,"""DOM I OGRÓD MARTA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,LIQUIDATION,16.10.Z:main
0000299542,"""DOM I OGRÓD MARTA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,LIQUIDATION,16.10.Z:main
0000256420,"""DOM SNOOKERA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000286275,"""DOM WROCŁAWSKI"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000321536,"""DOM-BUDUS"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000322273,"""DOM-BUDUS"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA",,,,ACTIVE,16.10.Z:main
0000242792,"""DOM-INO"" GLUC SPÓŁKA JAWNA",,,,ACTIVE,16.10.Z:main
0000413637,"""DOMEX I"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000226442,"""DOMEX OKNA I DRZWI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ I WSPÓLNIK - SPÓŁKA KOMANDYTOWA""",,,,ACTIVE,16.10.Z:main
0000118852,"""DOMEX"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000046123,"""DOMIK"" - SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000155472,"""DOMKO"" PRZEDSIĘBIORSTWO PRODUKCYJNO USŁUGOWO -HANDLOWE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,LIQUIDATION,16.10.Z:main
0000041618,"""DOMPOL""
SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000264885,"""DOMRES"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000310402,"""DOMY RODZINNE"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000096161,"""DOORS E.R.J. KUBIAK SPÓŁKA JAWNA""",,,,ACTIVE,16.10.Z:main
0000012383,"""DORBUD-PRODUKCJA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000395719,"""DORCOO POLSKA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000195548,"""DOSBUD"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000441146,"""DPK SOLAR ROBERT DŁUGOZIMA"" SPÓŁKA KOMANDYTOWA",,,,LIQUIDATION,16.10.Z:main
0000343186,"""DPM METALLBAU"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000315017,"""DPS GABIONEN"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000184552,"""DR KIM"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000236938,"""DRAGMAR"" JAKUBSKI, MICHALKIEWICZ SPÓŁKA KOMANDYTOWA",,,,ACTIVE,16.10.Z:main
0000228781,"""DRAHT-KREBS"" PRZEDSIĘBIORSTWO HANDLOWO-USŁUGOWO-PRODUKCYJNE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000090260,"""DRAMERS"" SPÓŁKA AKCYJNA",,,,ACTIVE,16.10.Z:main
0000075036,"""DRAVAN"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000043762,"""DREHABUD"" KRUSZLIŃSKA, HINC SPÓŁKA JAWNA",,,,ACTIVE,16.10.Z:main
0000043762,"""DREHABUD"" KRUSZLIŃSKA, HINC SPÓŁKA JAWNA",,,,ACTIVE,16.10.Z:main
0000144710,"""DREMI"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,LIQUIDATION,16.10.Z:main
0000387062,"""DREMIX"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000065800,"""DRENO"" PRODUKCJA WYROBÓW Z DREWNA EUGENIUSZ DZIURNY,CZESŁAW NOWAK, SPÓŁKA JAWNA",,,,ACTIVE,16.10.Z:main
0000065800,"""DRENO"" PRODUKCJA WYROBÓW Z DREWNA EUGENIUSZ DZIURNY,CZESŁAW NOWAK, SPÓŁKA JAWNA",,,,ACTIVE,16.10.Z:main
0000717783,"""DREW - TRANS"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA",,,,ACTIVE,16.10.Z:main
0000871572,"""DREW BUD SERWIS"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000070083,"""DREW-BOX KACZMAREK"" SPÓŁKA JAWNA",,,,ACTIVE,16.10.Z:main
0000631952,"""DREW-BUD"" SPÓŁKA JAWNA ANNA MARCZAK ZAJĄC I ANNA ZWIERZYŃSKA Z SIEDZIBĄ W DĄBIU",,,,ACTIVE,16.10.Z:main
0000536647,"""DREW-GÓR DRZWI"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000139215,"""DREW-LAS"" - SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000139215,"""DREW-LAS"" - SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000313246,"""DREW-PLAST"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000282635,"""DREW-TRADING"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000282635,"""DREW-TRADING"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000698806,"""DREW-TRANS"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000251458,"""DREWBUD"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000269163,"""DREWEKO"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000269163,"""DREWEKO"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000269163,"""DREWEKO"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000044173,"""DREWEXIM"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,LIQUIDATION,16.10.Z:main
0000044173,"""DREWEXIM"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,LIQUIDATION,16.10.Z:main
0000085509,"""DREWEXPOL"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000085509,"""DREWEXPOL"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000085949,"""DREWGÓR"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,LIQUIDATION,16.10.Z:main
0000303208,"""DREWKOM"" JOANNA DOMAGAŁA I MAREK DALECKI SPÓŁKA JAWNA",,,,ACTIVE,16.10.Z:main
0000323099,"""DREWLUX"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000089800,"""DREWMAK"" A. I K. WIEWIÓRKOWSCY SPÓŁKA JAWNA",,,,ACTIVE,16.10.Z:main
0000076681,"""DREWMARCO"" SPÓŁKA JAWNA MARCINIAK - BIELIŃSKI - SAKOWICZ",,,,ACTIVE,16.10.Z:main
0000994175,"""DREWMOT"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000278749,"""DREWNIAK"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000182566,"""DREWNO - JAROCIN"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000187488,"""DREWNO HURT-DETAL"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000108576,"""DREWNO PLUS M.NOWOCIEŃ I R.SOKOŁOWSKI SPÓŁKA JAWNA""",,,,ACTIVE,16.10.Z:main
0000123516,"""DREWNO-LUX"" - WSZYSTKO Z DREWNA I DO DREWNA, USŁUGI STOLARSKIE - BEATA NOWAKOWSKA, MARCIN NOWAKOWSKI. SPÓŁKA JAWNA",,,,ACTIVE,16.10.Z:main
0000440765,"""DREWNOLAND"" DANUTA TEMPKA I WSPÓLNICY SPÓŁKA JAWNA",,,,ACTIVE,16.10.Z:main
0000440765,"""DREWNOLAND"" DANUTA TEMPKA I WSPÓLNICY SPÓŁKA JAWNA",,,,ACTIVE,16.10.Z:main
0000226222,"""DREWNOSTYL"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000226222,"""DREWNOSTYL"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000911839,"""DREWPAK"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000305147,"""DREWPOL"" SPÓŁKA JAWNA STANISŁAW I ALICJA PĘKALA",,,,ACTIVE,16.10.Z:main
0000171145,"""DREWPOL"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000153933,"""DREWTAR"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000372292,"""DREWTUR"" L.T.M. GREBER SPÓŁKA JAWNA",,,,ACTIVE,16.10.Z:main
0000372292,"""DREWTUR"" L.T.M. GREBER SPÓŁKA JAWNA",,,,ACTIVE,16.10.Z:main
0000093405,"""DREWUP"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000377093,"""DREWUTNIA - POZYSKIWANIE DREWNA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000190002,"""DRIED FLOWERS"" EXPORT - IMPORT - PRODUKCJA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,LIQUIDATION,16.10.Z:main
0000190002,"""DRIED FLOWERS"" EXPORT - IMPORT - PRODUKCJA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,LIQUIDATION,16.10.Z:main
0000648359,"""DROGSOL"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000197715,"""DROMACH"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000444468,"""DRUGIE PIĘTRO"" NIERUCHOMOŚCI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000097666,"""DRWAL"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000399497,"""DRZWI"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000327461,"""DSM CONTRACT"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000038039,"""DSS RECYKLING"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000226767,"""DUCHNICKA 3"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000301001,"""DUDA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000301001,"""DUDA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000302279,"""DUET"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000323857,"""DW-6"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000503195,"""DWG STANISŁAW GRABOWSKI SPÓŁKA JAWNA""",,,,ACTIVE,16.10.Z:main
0000373461,"""DWUDZIESTKA SIÓDEMKA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000338130,"""DWÓR DĄBRÓWKA MAŁA"" ULRICH SCHLÖSSER SPÓŁKA KOMANDYTOWA",,,,ACTIVE,16.10.Z:main
0000526940,"""DWÓR ZAWISZY"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000207713,"""DYPLOMAT"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000397730,"""DYSTRYBUCJA LISZEWSKI, RUTKIEWICZ SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ""",,,,ACTIVE,16.10.Z:main
0000099034,"""DZIEDZIC"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,LIQUIDATION,16.10.Z:main
0000579780,"""DZIEWANNA - FUNDACJA DOSTĘPNEJ PRZYRODY""",,,,LIQUIDATION,16.10.Z:main
0000338288,"""E-LINES"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000338288,"""E-LINES"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000081252,"""E.K.O.-PŁYTA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000343212,"""ECO FLEUR POLSKA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000373854,"""ECO SUBURBIA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000429257,"""ECO-ENERGIA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000146129,"""ECO-PROGRES"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000146129,"""ECO-PROGRES"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000175666,"""ECO-RECYCLING"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000309220,"""ECOJURA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000293219,"""ECOMED"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000133980,"""ED-CAR"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000318891,"""EDBUDEX"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000192546,"""EDEM"" - SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000388074,"""EDG"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA",,,,ACTIVE,16.10.Z:main
0000300664,"""EDICOM"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000254816,"""EDMO"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000390363,"""EFECT"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000390363,"""EFECT"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000374450,"""EFFI"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000135767,"""EGG AGENCJA REKLAMOWA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,LIQUIDATION,16.10.Z:main
0000262648,"""EKO - BIOMASA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000262648,"""EKO - BIOMASA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000393106,"""EKO BUDMEX"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ Z SIEDZIBĄ W WARSZAWIE",,,,ACTIVE,16.10.Z:main
0000438308,"""EKO HARPOON - INVEST"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000312573,"""EKO HARPOON INWESTYCJE"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000232625,"""EKO KŁOS"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000580429,"""EKO LEAN"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,LIQUIDATION,16.10.Z:main
0000250671,"""EKO PLUS"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000126874,"""EKO-BESTAR"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000362526,"""EKO-BIOMART"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000362526,"""EKO-BIOMART"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000192694,"""EKO-DOM"" W PROSTKACH SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000144908,"""EKO-EKSPERT"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000144908,"""EKO-EKSPERT"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000361498,"""EKO-ELSTAR"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000311140,"""EKO-HIT"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000430064,"""EKO-KARBON"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000477285,"""EKO-PROGRESS"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000312414,"""EKO-ROL"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000198219,"""EKO-STYL"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000172184,"""EKO-TANK"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000172184,"""EKO-TANK"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000276440,"""EKO-TRAK"" A. PAŚNIK, L. LISOWSKI SPÓŁKA JAWNA",,,,LIQUIDATION,16.10.Z:main
0000374245,"""EKOENERGO"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000374245,"""EKOENERGO"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000332917,"""EKOGAZ"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000431614,"""EKOGLOB SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ""",,,,ACTIVE,16.10.Z:main
0000158732,"""EKOLEX"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000406462,"""EKOMATOR"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000451244,"""EKOMTB"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000434547,"""EKOP-ENERGIA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000434547,"""EKOP-ENERGIA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000167794,"""EKOPAL"" ZAKŁAD PRZETWÓRSTWA ODPADÓW DREWNOPOCHODNYCH I PRODUKCJI GRANULATU DRZEWNEGO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000167794,"""EKOPAL"" ZAKŁAD PRZETWÓRSTWA ODPADÓW DREWNOPOCHODNYCH I PRODUKCJI GRANULATU DRZEWNEGO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000226925,"""EKOPARTNER-BĘDZIN NIZIŃSKI, KOŚCIŃSKI, JUSTYNIARSKI"" SPÓŁKA JAWNA",,,,ACTIVE,16.10.Z:main
0000034783,"""EKOPŁYTA"" SPÓŁKA AKCYJNA",,,,ACTIVE,16.10.Z:main
0000368909,"""EKOTEXBUD SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ""",,,,LIQUIDATION,16.10.Z:main
0000199192,"""EKOTOP"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,LIQUIDATION,16.10.Z:main
0000396062,"""EKOTRADEX"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000396062,"""EKOTRADEX"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000367809,"""EKOTRANSIT"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000131630,"""EKRO"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000131630,"""EKRO"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000131630,"""EKRO"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000131630,"""EKRO"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000233701,"""EKSPERTIA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000122213,"""EL-DŻ-EL"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000470214,"""EL-GLOB"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000430029,"""ELDREW"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000069138,"""ELEKTRO A-Z"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000024211,"""ELEKTROCIEPŁOWNIA MARCEL-REMONT"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000015213,"""ELEKTROMECHANIKA""SPÓŁKA JAWNA LESZEK I WOJCIECH SUDENIS",,,,ACTIVE,16.10.Z:main
0000273228,"""ELEKTROPROJEKT WROCŁAW"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000041526,"""ELEKTROWNIA BEŁCHATÓW II"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000041526,"""ELEKTROWNIA BEŁCHATÓW II"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
